SPAN	94	VALUE	472	72	79
SPAN	95	EXPERIMENT:previous_work	472	80	86
SPAN	96	EXPERIMENT:previous_work	472	154	163
SPAN	97	VALUE	472	164	209
SPAN	98	EXPERIMENT:previous_work	476	17	24
SPAN	99	MATERIAL	476	33	37
SPAN	100	MATERIAL	476	54	58
SPAN	101	VALUE	476	78	83
SPAN	102	MATERIAL	476	91	99
SPAN	103	VALUE	476	109	114
SPAN	104	DEVICE	567	3	6
SPAN	105	MATERIAL	567	14	16
SPAN	106	MATERIAL	567	28	30
SPAN	107	MATERIAL	567	47	55
SPAN	108	EXPERIMENT:previous_work	567	101	107
SPAN	109	VALUE	567	146	153
SPAN	110	VALUE	567	155	162
SPAN	111	VALUE	567	164	171
SPAN	112	VALUE	567	176	184
SPAN	113	MATERIAL	567	202	210
SPAN	114	MATERIAL	567	215	218
SPAN	115	VALUE	567	239	245
SPAN	116	EXPERIMENT:previous_work	590	29	36
SPAN	117	MATERIAL	590	61	66
SPAN	118	DEVICE	590	77	82
SPAN	119	VALUE	590	88	94
SPAN	120	VALUE	590	112	117
SPAN	121	MATERIAL	604	33	40
SPAN	122	DEVICE	604	51	55
SPAN	123	EXPERIMENT:previous_work	604	60	64
SPAN	124	EXPERIMENT:previous_work	604	104	110
SPAN	125	VALUE	604	138	147
SPAN	126	EXPERIMENT:previous_work	606	13	22
SPAN	127	VALUE	606	80	84
SPAN	128	MATERIAL	606	85	88
SPAN	129	MATERIAL	606	111	114
SPAN	130	MATERIAL	606	160	162
SPAN	131	VALUE	606	164	168
SPAN	132	MATERIAL	606	186	189
SPAN	133	VALUE	606	191	198
SPAN	134	VALUE	607	3	9
SPAN	135	EXPERIMENT:previous_work	607	29	32
SPAN	136	VALUE	607	33	43
SPAN	137	VALUE	607	47	52
SPAN	138	EXPERIMENT:previous_work	617	14	20
SPAN	139	VALUE	617	25	33
SPAN	140	VALUE	617	85	92
SPAN	141	EXPERIMENT:previous_work	618	51	57
SPAN	142	MATERIAL	618	67	74
SPAN	143	VALUE	618	88	94
SPAN	144	MATERIAL	618	130	138
SPAN	145	VALUE	619	3	9
SPAN	146	EXPERIMENT:previous_work	619	24	32
SPAN	147	MATERIAL	619	41	49
SPAN	148	EXPERIMENT:previous_work	622	21	29
SPAN	149	VALUE	622	67	73
SPAN	150	MATERIAL	622	82	91
SPAN	151	MATERIAL	622	110	117
SPAN	152	EXPERIMENT:previous_work	624	14	23
SPAN	153	VALUE	624	24	49
SPAN	154	VALUE	627	129	142
SPAN	155	VALUE	627	146	152
SPAN	156	DEVICE	627	154	158
SPAN	157	EXPERIMENT:previous_work	627	172	178
SPAN	158	VALUE	627	189	199
SPAN	159	VALUE	627	203	208
SPAN	160	EXPERIMENT:previous_work	628	28	36
SPAN	161	MATERIAL	628	66	70
SPAN	162	MATERIAL	628	90	96
SPAN	163	MATERIAL	628	107	114
SPAN	164	VALUE	629	66	77
SPAN	165	EXPERIMENT:previous_work	629	119	128
SPAN	166	VALUE	630	52	58
SPAN	167	VALUE	630	71	77
SPAN	168	EXPERIMENT:previous_work	630	105	114
SPAN	169	VALUE	631	55	61
SPAN	170	EXPERIMENT:previous_work	631	63	71
SPAN	171	EXPERIMENT:previous_work	632	17	23
SPAN	172	MATERIAL	632	33	44
SPAN	173	DEVICE	632	55	59
SPAN	174	MATERIAL	632	69	73
SPAN	175	MATERIAL	632	100	105
SPAN	176	MATERIAL	632	133	136
SPAN	177	EXPERIMENT:previous_work	633	31	36
SPAN	178	MATERIAL	633	40	57
SPAN	179	MATERIAL	633	78	80
SPAN	180	EXPERIMENT:previous_work	634	14	26
SPAN	181	VALUE	634	31	38
SPAN	182	VALUE	634	49	55
SPAN	183	EXPERIMENT:previous_work	636	13	20
SPAN	184	VALUE	636	24	34
SPAN	185	VALUE	636	38	43
SPAN	186	EXPERIMENT:previous_work	636	48	53
SPAN	187	VALUE	636	57	67
SPAN	188	VALUE	636	71	77
SPAN	189	MATERIAL	636	88	90
SPAN	190	EXPERIMENT:previous_work	637	12	20
SPAN	191	MATERIAL	637	85	90
SPAN	192	MATERIAL	637	104	108
SPAN	193	DEVICE	637	132	137
SPAN	194	EXPERIMENT:previous_work	638	5	12
SPAN	195	VALUE	638	75	81
SPAN	196	DEVICE	648	34	38
SPAN	197	EXPERIMENT:general_info	648	53	58
SPAN	198	MATERIAL	648	89	94
SPAN	199	EXPERIMENT:previous_work	649	14	20
SPAN	200	MATERIAL	649	23	34
SPAN	201	MATERIAL	649	59	65
SPAN	202	VALUE	649	117	123
SPAN	203	EXPERIMENT:previous_work	650	46	54
SPAN	204	VALUE	650	65	71
SPAN	205	VALUE	650	77	87
SPAN	206	VALUE	650	91	96
SPAN	207	VALUE	650	97	103
SPAN	208	EXPERIMENT:previous_work	651	44	53
SPAN	209	VALUE	651	83	104
SPAN	210	EXPERIMENT:previous_work	652	16	22
SPAN	211	VALUE	652	37	47
SPAN	212	VALUE	652	51	57
SPAN	213	VALUE	652	68	74
SPAN	214	EXPERIMENT:previous_work	653	70	79
SPAN	215	DEVICE	654	15	20
SPAN	216	EXPERIMENT:previous_work	654	54	60
SPAN	217	VALUE	654	85	91
SPAN	218	MATERIAL	654	114	120
SPAN	219	EXPERIMENT:previous_work	654	122	128
SPAN	220	VALUE	654	217	223
SPAN	221	VALUE	654	244	266
SPAN	222	VALUE	654	278	300
SPAN	223	MATERIAL	657	0	5
SPAN	224	DEVICE	657	16	21
SPAN	225	MATERIAL	657	64	74
SPAN	226	MATERIAL	657	78	82
SPAN	227	MATERIAL	657	87	90
SPAN	228	EXPERIMENT:previous_work	657	96	105
SPAN	229	DEVICE	659	23	34
SPAN	230	MATERIAL	659	51	56
SPAN	231	DEVICE	659	67	72
SPAN	232	EXPERIMENT:previous_work	659	73	78
SPAN	233	MATERIAL	659	82	88
SPAN	234	VALUE	659	223	229
SPAN	235	VALUE	659	263	269
SPAN	236	DEVICE	663	26	30
SPAN	237	EXPERIMENT:previous_work	665	42	50
SPAN	238	VALUE	665	84	94
SPAN	239	VALUE	665	98	103
SPAN	240	VALUE	665	107	113
SPAN	241	MATERIAL	665	120	122
SPAN	242	MATERIAL	665	132	134
SPAN	243	EXPERIMENT:previous_work	666	69	75
SPAN	244	VALUE	666	91	100
SPAN	245	VALUE	666	104	110
SPAN	246	EXPERIMENT:previous_work	674	14	20
SPAN	247	DEVICE	674	27	31
SPAN	248	MATERIAL	674	106	113
SPAN	249	MATERIAL	674	121	125
SPAN	250	MATERIAL	674	147	154
SPAN	251	VALUE	675	46	52
SPAN	252	EXPERIMENT:previous_work	675	58	65
SPAN	253	MATERIAL	676	0	14
SPAN	254	MATERIAL	676	42	58
SPAN	255	MATERIAL	676	60	63
SPAN	256	MATERIAL	676	66	73
SPAN	257	MATERIAL	676	78	81
SPAN	258	EXPERIMENT:previous_work	676	99	108
SPAN	259	VALUE	676	133	142
SPAN	260	VALUE	676	146	151
SPAN	261	VALUE	676	176	182
SPAN	262	MATERIAL	723	47	50
SPAN	263	MATERIAL	723	69	72
SPAN	264	VALUE	723	129	142
SPAN	265	VALUE	723	146	152
SPAN	266	DEVICE	723	154	158
SPAN	267	EXPERIMENT:previous_work	723	172	176
SPAN	268	VALUE	723	187	196
SPAN	269	VALUE	723	200	205
SPAN	270	MATERIAL	773	0	2
SPAN	271	MATERIAL	773	37	39
SPAN	272	EXPERIMENT:previous_work	773	44	48
SPAN	273	MATERIAL	773	89	116
SPAN	274	VALUE	774	24	27
SPAN	275	VALUE	774	31	37
SPAN	276	EXPERIMENT:previous_work	774	38	47
SPAN	277	VALUE	774	86	96
SPAN	278	EXPERIMENT:previous_work	788	27	29
SPAN	279	MATERIAL	788	44	54
SPAN	280	MATERIAL	788	66	68
SPAN	281	DEVICE	789	4	8
SPAN	282	EXPERIMENT:previous_work	789	9	13
SPAN	283	VALUE	789	36	45
SPAN	284	VALUE	789	49	55
SPAN	285	VALUE	789	60	66
SPAN	286	EXPERIMENT:previous_work	790	18	26
SPAN	287	MATERIAL	790	30	51
SPAN	288	DEVICE	790	52	56
SPAN	289	VALUE	790	64	69
SPAN	290	MATERIAL	790	77	80
SPAN	291	MATERIAL	790	165	168
SPAN	292	DEVICE	791	4	8
SPAN	293	EXPERIMENT:previous_work	791	9	15
SPAN	294	VALUE	791	64	70
SPAN	295	VALUE	791	78	100
SPAN	296	EXPERIMENT:previous_work	796	26	30
SPAN	297	MATERIAL	796	42	47
SPAN	298	DEVICE	796	58	63
SPAN	299	VALUE	796	103	113
SPAN	300	VALUE	796	117	123
SPAN	301	VALUE	796	128	133
SPAN	302	EXPERIMENT:previous_work	802	15	20
SPAN	303	MATERIAL	802	52	54
SPAN	304	MATERIAL	802	59	71
SPAN	305	MATERIAL	802	73	76
SPAN	306	EXPERIMENT:previous_work	811	52	60
SPAN	307	MATERIAL	811	61	66
SPAN	308	VALUE	811	89	107
SPAN	309	MATERIAL	811	129	135
SPAN	310	EXPERIMENT:previous_work	812	35	39
SPAN	311	VALUE	812	65	75
SPAN	312	VALUE	812	95	104
SPAN	313	VALUE	812	130	136
SPAN	314	VALUE	812	141	146
SPAN	315	EXPERIMENT:previous_work	813	58	63
SPAN	316	VALUE	813	113	132
SPAN	317	VALUE	813	136	146
SPAN	318	VALUE	813	151	157
SPAN	319	VALUE	813	202	207
SPAN	320	EXPERIMENT:previous_work	816	95	101
SPAN	321	VALUE	816	102	113
SPAN	322	MATERIAL	816	165	168
SPAN	323	VALUE	816	172	178
SPAN	324	EXPERIMENT:previous_work	817	8	15
SPAN	325	VALUE	817	16	33
SPAN	326	EXPERIMENT:previous_work	821	12	20
SPAN	327	VALUE	821	140	150
SPAN	328	VALUE	821	174	180
SPAN	329	EXPERIMENT:previous_work	824	16	22
SPAN	330	VALUE	824	89	95
SPAN	331	DEVICE	824	113	117
SPAN	332	EXPERIMENT:previous_work	908	76	84
SPAN	333	EXPERIMENT:previous_work	909	18	21
SPAN	334	MATERIAL	909	22	25
SPAN	335	VALUE	909	29	35
SPAN	336	MATERIAL	909	47	51
SPAN	337	MATERIAL	909	69	73
SPAN	338	MATERIAL	909	121	126
SPAN	339	VALUE	909	135	140
SPAN	340	VALUE	910	19	29
SPAN	341	EXPERIMENT:previous_work	910	34	42
SPAN	342	VALUE	910	46	53
SPAN	343	VALUE	910	58	63
SPAN	344	MATERIAL	910	70	72
SPAN	345	MATERIAL	912	18	30
SPAN	346	EXPERIMENT:previous_work	912	31	40
SPAN	347	EXPERIMENT:previous_work	914	29	38
SPAN	348	VALUE	914	84	93
SPAN	349	EXPERIMENT:previous_work	918	18	26
SPAN	350	MATERIAL	918	27	33
SPAN	351	VALUE	918	143	165
SPAN	352	VALUE	918	169	175
SPAN	353	MATERIAL	918	196	198
SPAN	354	EXPERIMENT:previous_work	922	13	22
SPAN	355	VALUE	922	62	72
SPAN	356	VALUE	922	76	82
SPAN	357	EXPERIMENT:previous_work	923	20	23
SPAN	358	MATERIAL	923	31	33
SPAN	359	MATERIAL	923	43	48
SPAN	360	MATERIAL	923	52	55
SPAN	361	EXPERIMENT:previous_work	924	16	21
SPAN	362	MATERIAL	924	25	39
SPAN	363	MATERIAL	924	41	44
SPAN	364	MATERIAL	925	0	30
SPAN	365	MATERIAL	925	40	44
SPAN	366	MATERIAL	925	46	70
SPAN	367	MATERIAL	925	72	91
SPAN	368	EXPERIMENT:previous_work	925	92	101
SPAN	369	VALUE	925	136	146
SPAN	370	VALUE	925	150	159
SPAN	371	VALUE	925	205	210
SPAN	372	VALUE	926	23	29
SPAN	373	EXPERIMENT:previous_work	926	47	58
SPAN	374	MATERIAL	926	75	91
SPAN	375	EXPERIMENT:previous_work	927	17	24
SPAN	376	MATERIAL	927	36	65
SPAN	377	MATERIAL	927	67	71
SPAN	378	DEVICE	927	135	139
SPAN	379	EXPERIMENT:previous_work	928	15	21
SPAN	380	MATERIAL	928	27	31
SPAN	381	MATERIAL	928	49	52
SPAN	382	MATERIAL	928	69	72
SPAN	383	EXPERIMENT:previous_work	928	88	94
SPAN	384	MATERIAL	928	129	132
SPAN	385	VALUE	928	138	148
SPAN	386	VALUE	928	152	158
SPAN	387	MATERIAL	928	209	212
SPAN	388	EXPERIMENT:previous_work	929	20	25
SPAN	389	MATERIAL	929	30	58
SPAN	390	MATERIAL	929	59	62
SPAN	391	MATERIAL	929	63	66
SPAN	392	MATERIAL	929	71	89
SPAN	393	MATERIAL	929	90	93
SPAN	394	MATERIAL	929	94	97
SPAN	395	EXPERIMENT:previous_work	930	25	33
SPAN	396	MATERIAL	930	57	61
SPAN	397	DEVICE	930	87	94
SPAN	398	VALUE	930	145	154
SPAN	399	EXPERIMENT:previous_work	931	22	28
SPAN	400	MATERIAL	931	59	79
SPAN	401	DEVICE	931	90	94
SPAN	402	EXPERIMENT:previous_work	932	14	23
SPAN	403	MATERIAL	932	49	62
SPAN	404	MATERIAL	933	0	33
SPAN	405	MATERIAL	933	38	57
SPAN	406	MATERIAL	933	59	62
SPAN	407	MATERIAL	933	85	88
SPAN	408	EXPERIMENT:previous_work	933	107	113
SPAN	409	VALUE	933	145	151
SPAN	410	MATERIAL	934	0	19
SPAN	411	MATERIAL	934	21	27
SPAN	412	MATERIAL	934	29	32
SPAN	413	MATERIAL	934	56	58
SPAN	414	EXPERIMENT:previous_work	934	68	75
SPAN	415	VALUE	934	106	112
SPAN	416	EXPERIMENT:previous_work	934	117	121
SPAN	417	VALUE	934	155	164
SPAN	418	MATERIAL	937	39	44
SPAN	419	DEVICE	937	55	59
SPAN	420	EXPERIMENT:previous_work	937	106	114
SPAN	421	MATERIAL	937	122	138
SPAN	422	MATERIAL	937	140	143
SPAN	423	MATERIAL	937	156	180
SPAN	424	MATERIAL	937	181	184
SPAN	425	MATERIAL	937	215	218
SPAN	426	MATERIAL	937	228	231
SPAN	427	MATERIAL	937	266	271
SPAN	428	MATERIAL	937	309	312
SPAN	429	VALUE	938	21	30
SPAN	430	VALUE	938	34	40
SPAN	431	VALUE	938	45	50
SPAN	432	EXPERIMENT:previous_work	938	55	63
SPAN	433	EXPERIMENT:previous_work	939	8	17
SPAN	434	MATERIAL	939	65	67
SPAN	435	MATERIAL	939	82	85
SPAN	436	VALUE	939	90	96
SPAN	437	DEVICE	940	41	45
SPAN	438	EXPERIMENT:previous_work	940	46	52
SPAN	439	MATERIAL	940	128	131
SPAN	440	VALUE	940	135	141
SPAN	441	MATERIAL	967	0	5
SPAN	442	MATERIAL	967	27	54
SPAN	443	MATERIAL	967	56	60
SPAN	444	MATERIAL	967	78	97
SPAN	445	MATERIAL	967	99	102
SPAN	446	EXPERIMENT:previous_work	967	112	116
SPAN	447	VALUE	967	117	128
SPAN	448	VALUE	967	132	136
SPAN	449	MATERIAL	1020	45	51
SPAN	450	EXPERIMENT:general_info	1020	82	90
SPAN	451	DEVICE	1020	123	127
SPAN	452	MATERIAL	1020	144	159
SPAN	453	EXPERIMENT:future_work	1044	43	48
SPAN	454	MATERIAL	1044	110	120
SPAN	455	MATERIAL	1044	141	156
SPAN	456	MATERIAL	1044	197	207
SPAN	457	MATERIAL	1044	217	226
SPAN	458	MATERIAL	1044	284	286
SPAN	459	MATERIAL	1044	291	299
SPAN	460	EXPERIMENT:future_work	1045	33	35
SPAN	461	MATERIAL	1045	36	50
SPAN	462	MATERIAL	1045	63	82
SPAN	463	MATERIAL	1046	39	53
SPAN	464	MATERIAL	1046	57	69
SPAN	465	EXPERIMENT:future_work	1046	78	82
EXPERIMENT	1	5
	device	3
EXPERIMENT	2	6
	working_temperature	7
EXPERIMENT	3	9
	working_temperature	8
	anode_material	10
	support_material	11
	device	12
EXPERIMENT	4	15
	anode_material	13
	working_temperature	14
	open_circuit_voltage	16
EXPERIMENT	5	17
	support_material	18
	device	19
	working_temperature	20
EXPERIMENT	6	21
	working_temperature	22
EXPERIMENT	7	24
	device	25
	working_temperature	26
	conductivity	27
	time_of_operation	28
EXPERIMENT	8	29
	working_temperature	30
	anode_material	31
	conductivity	32
EXPERIMENT	9	34
	anode_material	33
	fuel_used	35
EXPERIMENT	10	38
	working_temperature	36
	fuel_used	37
	conductivity	39
	time_of_operation	40
EXPERIMENT	11	41
	conductivity	42
EXPERIMENT	12	45
	working_temperature	43
	fuel_used	44
	degradation_rate	46
	time_of_operation	47
EXPERIMENT	13	53
	anode_material	48
	anode_material	49
	anode_material	50
	anode_material	51
	support_material	52
EXPERIMENT	14	54
	time_of_operation	55
	working_temperature	56
	working_temperature	57
EXPERIMENT	15	59
	anode_material	60
	electrolyte_material	63
EXPERIMENT	16	64
	working_temperature	65
	current_density	66
	current_density	67
EXPERIMENT	17	68
	current_density	69
EXPERIMENT	18	72
	support_material	70
	device	71
	current_density	73
	anode_material	74
	support_material	75
EXPERIMENT	19	77
	anode_material	76
	current_density	78
EXPERIMENT	20	79
	working_temperature	80
	working_temperature	81
	anode_material	82
	electrolyte_material	83
	support_material	84
	device	85
EXPERIMENT	21	88
	working_temperature	86
	anode_material	87
EXPERIMENT	22	90
	anode_material	89
EXPERIMENT	23	95
	anode_material	91
	support_material	92
	device	93
	working_temperature	94
EXPERIMENT	24	96
	resistance	97
EXPERIMENT	25	98
	support_material	99
	interlayer_material	100
	anode_material	102
EXPERIMENT	26	108
	device	104
	anode_material	107
	open_circuit_voltage	109
	open_circuit_voltage	110
	current_density	111
	current_density	112
	fuel_used	113
	fuel_used	114
	working_temperature	115
EXPERIMENT	27	116
	support_material	117
	device	118
EXPERIMENT	28	123
	support_material	121
	device	122
EXPERIMENT	29	124
	time_of_operation	125
EXPERIMENT	30	126
	support_material	128
	electrolyte_material	129
	anode_material	130
	anode_material	132
EXPERIMENT	31	135
	working_temperature	134
	power_density	136
	voltage	137
EXPERIMENT	32	138
	time_of_operation	139
	degradation_rate	140
EXPERIMENT	33	141
	anode_material	142
	working_temperature	143
	anode_material	144
EXPERIMENT	34	146
	working_temperature	145
	anode_material	147
EXPERIMENT	35	148
	working_temperature	149
	electrolyte_material	150
	anode_material	151
EXPERIMENT	36	152
	resistance	153
EXPERIMENT	37	157
	time_of_operation	154
	working_temperature	155
	device	156
	current_density	158
	voltage	159
EXPERIMENT	38	160
	electrolyte_material	161
	anode_material	162
	cathode_material	163
EXPERIMENT	39	165
	working_temperature	164
EXPERIMENT	40	168
	working_temperature	166
	working_temperature	167
EXPERIMENT	41	170
	working_temperature	169
EXPERIMENT	42	171
	support_material	172
	device	173
	electrolyte_material	174
	anode_material	175
	anode_material	176
EXPERIMENT	43	177
	anode_material	178
	anode_material	179
EXPERIMENT	44	180
	time_of_operation	181
	working_temperature	182
EXPERIMENT	45	183
	current_density	184
	voltage	185
EXPERIMENT	46	186
	current_density	187
	working_temperature	188
	fuel_used	189
EXPERIMENT	47	190
	electrolyte_material	191
	electrolyte_material	192
	device	193
EXPERIMENT	48	194
	working_temperature	195
EXPERIMENT	49	197
	device	196
	support_material	198
EXPERIMENT	50	199
	support_material	200
	anode_material	201
	working_temperature	202
EXPERIMENT	51	203
	open_circuit_voltage	204
	current_density	205
	voltage	206
	working_temperature	207
EXPERIMENT	52	208
	open_circuit_voltage	209
EXPERIMENT	53	210
	power_density	211
	working_temperature	212
	open_circuit_voltage	213
EXPERIMENT	54	216
	device	215
	working_temperature	217
	fuel_used	218
EXPERIMENT	55	219
	time_of_operation	220
	power_density	221
	power_density	222
EXPERIMENT	56	228
	support_material	223
	device	224
	anode_material	225
	anode_material	226
	anode_material	227
EXPERIMENT	57	232
	support_material	230
	device	231
	anode_material	233
	working_temperature	234
	working_temperature	235
EXPERIMENT	58	237
	power_density	238
	voltage	239
	working_temperature	240
	fuel_used	241
	fuel_used	242
EXPERIMENT	59	243
	power_density	244
	working_temperature	245
EXPERIMENT	60	246
	device	247
	anode_material	248
	electrolyte_material	249
	cathode_material	250
EXPERIMENT	61	252
	working_temperature	251
EXPERIMENT	62	258
	support_material	253
	support_material	254
	support_material	255
	anode_material	256
	electrolyte_material	257
	current_density	259
	voltage	260
	working_temperature	261
EXPERIMENT	63	267
	anode_material	262
	anode_material	263
	time_of_operation	264
	working_temperature	265
	device	266
	current_density	268
	voltage	269
EXPERIMENT	64	272
	support_material	270
	support_material	271
	anode_material	273
EXPERIMENT	65	276
	time_of_operation	274
	working_temperature	275
	power_density	277
EXPERIMENT	66	278
	anode_material	279
	anode_material	280
EXPERIMENT	67	282
	device	281
	current_density	283
	voltage	284
	working_temperature	285
EXPERIMENT	68	286
	support_material	287
	device	288
	anode_material	290
	anode_material	291
EXPERIMENT	69	293
	device	292
	working_temperature	294
	current_density	295
EXPERIMENT	70	296
	support_material	297
	device	298
	power_density	299
	working_temperature	300
	voltage	301
EXPERIMENT	71	302
	anode_material	303
	anode_material	304
EXPERIMENT	72	306
	support_material	307
EXPERIMENT	73	307
	anode_material	309
EXPERIMENT	74	310
	power_density	311
	power_density	312
	working_temperature	313
	voltage	314
EXPERIMENT	75	315
	voltage	316
	current_density	317
	working_temperature	318
	time_of_operation	319
EXPERIMENT	76	320
	time_of_operation	321
	fuel_used	322
	working_temperature	323
EXPERIMENT	77	324
	open_circuit_voltage	325
EXPERIMENT	78	326
	current_density	327
	working_temperature	328
EXPERIMENT	79	329
	working_temperature	330
	device	331
EXPERIMENT	80	333
	electrolyte_material	336
	anode_material	337
	anode_material	338
EXPERIMENT	81	341
	power_density	340
	working_temperature	342
	voltage	343
	fuel_used	344
EXPERIMENT	82	346
	anode_material	345
EXPERIMENT	83	347
	current_density	348
EXPERIMENT	84	349
	anode_material	350
	resistance	351
	working_temperature	352
	anode_material	353
EXPERIMENT	85	354
	power_density	355
	working_temperature	356
EXPERIMENT	86	357
	anode_material	358
	anode_material	359
	anode_material	360
EXPERIMENT	87	361
	support_material	362
EXPERIMENT	88	368
	anode_material	364
	electrolyte_material	366
	support_material	367
	power_density	369
	current_density	370
	time_of_operation	371
EXPERIMENT	89	373
	working_temperature	372
	anode_material	374
EXPERIMENT	90	375
	anode_material	376
	device	378
EXPERIMENT	91	379
	anode_material	380
	anode_material	381
	anode_material	382
EXPERIMENT	92	383
	fuel_used	384
	power_density	385
	working_temperature	386
	fuel_used	387
EXPERIMENT	93	388
	anode_material	389
	anode_material	390
	anode_material	391
	anode_material	392
	anode_material	393
	anode_material	394
EXPERIMENT	94	395
	anode_material	396
	device	397
	power_density	398
EXPERIMENT	95	399
	anode_material	400
	device	401
EXPERIMENT	96	402
	anode_material	403
EXPERIMENT	97	408
	anode_material	404
	anode_material	405
	support_material	407
	working_temperature	409
EXPERIMENT	98	414
	anode_material	410
	anode_material	412
	anode_material	413
	working_temperature	415
EXPERIMENT	99	416
	power_density	417
EXPERIMENT	100	420
	support_material	418
	device	419
	support_material	421
	anode_material	423
	anode_material	424
	anode_material	425
	electrolyte_material	426
	interlayer_material	427
	cathode_material	428
EXPERIMENT	101	432
	current_density	429
	working_temperature	430
	voltage	431
EXPERIMENT	102	433
	fuel_used	434
	fuel_used	435
	working_temperature	436
EXPERIMENT	103	438
	device	437
	fuel_used	439
	working_temperature	440
EXPERIMENT	104	446
	anode_material	441
	electrolyte_material	442
	cathode_material	444
	power_density	447
	working_temperature	448
EXPERIMENT	105	450
	anode_material	449
	device	451
	support_material	452
EXPERIMENT	106	453
	support_material	454
	support_material	455
	anode_material	456
	anode_material	457
	anode_material	458
	anode_material	459
EXPERIMENT	107	460
	electrolyte_material	461
	electrolyte_material	462
EXPERIMENT	108	465
	cathode_material	463
	cathode_material	464
LINK	same_experiment	5	6
LINK	same_experiment	17	21
LINK	experiment_variation	41	38
LINK	same_experiment	34	38
LINK	same_experiment	41	45
LINK	same_experiment	53	54
LINK	thickness	60	61
LINK	thickness	63	62
LINK	experiment_variation	68	64
LINK	experiment_variation	90	88
LINK	same_experiment	95	96
LINK	thickness	100	101
LINK	thickness	102	103
LINK	same_experiment	123	124
LINK	experiment_variation	135	126
LINK	thickness	128	127
LINK	thickness	130	131
LINK	thickness	132	133
